23059,-0.034732263535261154,-0.019825797528028488,0.3080025613307953,False
23069,-0.03331301361322403,-0.019986484199762344,0.3084491193294525,False
23079,-0.033599160611629486,-0.020918862894177437,0.3089030683040619,False
23089,-0.03358013927936554,-0.02099979855120182,0.3093453347682953,False
23099,-0.03355379030108452,-0.021077359095215797,0.3105345070362091,False
23109,-0.03352803364396095,-0.021154019981622696,0.31098151206970215,False
23119,-0.033498603850603104,-0.021228821948170662,0.3114437460899353,False
23129,-0.033465676009655,-0.02130190096795559,0.3119125962257385,False
23139,-0.03342961519956589,-0.021373223513364792,0.312381386756897,False
23149,-0.033394813537597656,-0.021444685757160187,0.31195780634880066,False
23159,-0.033354032784700394,-0.021512243896722794,0.31237563490867615,False
23169,-0.03391966596245766,-0.024847904220223427,0.3127763569355011,False
23179,-0.033889904618263245,-0.024991350248456,0.31315967440605164,False
23189,-0.03384588286280632,-0.02513762190937996,0.31574779748916626,False
23199,-0.033812008798122406,-0.025279590860009193,0.316220223903656,False
23209,-0.03377598896622658,-0.02542095072567463,0.3166883885860443,False
23219,-0.033737681806087494,-0.025561746209859848,0.3171480596065521,False
23229,-0.03590404987335205,-0.024657268077135086,0.31834062933921814,False
23239,-0.03591839596629143,-0.0247690137475729,0.3187888264656067,False
23249,-0.03593188151717186,-0.024879062548279762,0.31922897696495056,False
23259,-0.03594488278031349,-0.024987107142806053,0.31966251134872437,False
23269,-0.035957567393779755,-0.025093024596571922,0.3200823962688446,False
23279,-0.035970158874988556,-0.025196824222803116,0.3204517066478729,False
23289,-0.03583298251032829,-0.027940936386585236,0.3208233416080475,False
23299,-0.03584007918834686,-0.028114769607782364,0.32117074728012085,False
23309,-0.035845935344696045,-0.02828807197511196,0.3215024471282959,False
23319,-0.03639853373169899,-0.028172971680760384,0.3212248682975769,False
23329,-0.03641686215996742,-0.028337232768535614,0.32150623202323914,False
23339,-0.036168623715639114,-0.02822602353990078,0.3217572271823883,False
23349,-0.036176394671201706,-0.028396811336278915,0.3219919800758362,False
23359,-0.036504801362752914,-0.028235994279384613,0.32060104608535767,False
23369,-0.03649718314409256,-0.02871941588819027,0.3206826448440552,False
23379,-0.0367099866271019,-0.028983788564801216,0.3207302391529083,False
23389,-0.036470841616392136,-0.029096703976392746,0.3207589387893677,False
23399,-0.03642962872982025,-0.029379015788435936,0.3207681477069855,False
23409,-0.03643697872757912,-0.029529036954045296,0.3191676735877991,False
23419,-0.03601440042257309,-0.02952589839696884,0.31905597448349,False
23429,-0.03622175008058548,-0.0296263936907053,0.3189367651939392,False
23439,-0.036455970257520676,-0.029773209244012833,0.3188123404979706,False
23449,-0.036450278013944626,-0.02990945242345333,0.31915995478630066,False
23459,-0.03650696203112602,-0.030674010515213013,0.3191591203212738,False
23469,-0.03650181367993355,-0.030832471325993538,0.31902801990509033,False
23479,-0.03559168428182602,-0.03115198016166687,0.31887587904930115,False
23489,-0.035553574562072754,-0.03131144121289253,0.31844601035118103,False
23499,-0.035542331635951996,-0.03163747116923332,0.3182711899280548,False
23509,-0.03550078719854355,-0.031798169016838074,0.3181004226207733,False
23519,-0.035556696355342865,-0.03191128745675087,0.3179348111152649,False
23529,-0.03551562875509262,-0.032065898180007935,0.3177749514579773,False
23539,-0.03547528013586998,-0.032218512147665024,0.31658121943473816,False
23549,-0.03543247655034065,-0.03236766159534454,0.31639307737350464,False
23559,-0.03648054227232933,-0.03276661038398743,0.31622210144996643,False
23569,-0.03647100552916527,-0.03291743993759155,0.316072016954422,False
23579,-0.03659337759017944,-0.03325666859745979,0.3159725069999695,False
23589,-0.036305636167526245,-0.03333542123436928,0.3159066140651703,False
23599,-0.03628727048635483,-0.03348000720143318,0.3158911466598511,False
23609,-0.036330852657556534,-0.03374157473444939,0.31591716408729553,False
23619,-0.0363118052482605,-0.03388306498527527,0.3159877359867096,False
23629,-0.03629205748438835,-0.034020863473415375,0.3160868287086487,False
23639,-0.036271873861551285,-0.034155018627643585,0.3162130117416382,False
23649,-0.03649478778243065,-0.03380833938717842,0.3163700997829437,False
23659,-0.036481790244579315,-0.033919256180524826,0.31655997037887573,False
23669,-0.03647059202194214,-0.03402611240744591,0.3156898617744446,False
23679,-0.03656301647424698,-0.03460271656513214,0.31589657068252563,False
23689,-0.036554109305143356,-0.03471590578556061,0.31614089012145996,False
23699,-0.036131031811237335,-0.034220948815345764,0.3164169490337372,False
23709,-0.036098942160606384,-0.034551046788692474,0.31795734167099,False
23719,-0.03607847914099693,-0.03464045748114586,0.31833353638648987,False
23729,-0.03605895861983299,-0.03472617641091347,0.3187125623226166,False
23739,-0.03604031354188919,-0.03480849042534828,0.3190963566303253,False
23749,-0.03602103888988495,-0.03488598391413689,0.32079049944877625,False
23759,-0.03600315749645233,-0.0349620059132576,0.3212530016899109,False
23769,-0.039064183831214905,-0.036278124898672104,0.3217015266418457,False
23779,-0.03914601728320122,-0.0363888256251812,0.3221474885940552,False
23789,-0.03933624550700188,-0.03690947964787483,0.32312074303627014,False
23799,-0.03942468389868736,-0.03702948987483978,0.32363128662109375,False
23809,-0.03960809484124184,-0.037264902144670486,0.3245868384838104,False
23819,-0.03960809484124184,-0.037264902144670486,0.3245868384838104,False
23829,-0.039712730795145035,-0.03739224746823311,0.3250844180583954,False
23839,-0.03772458806633949,-0.03736184909939766,0.3237324655056,False
23849,-0.03804347664117813,-0.03739006072282791,0.32402899861335754,False
23859,-0.03808149695396423,-0.03749403357505798,0.3242942988872528,False
23869,-0.03800398111343384,-0.03772355243563652,0.3245347738265991,False
23879,-0.03824650123715401,-0.03798962011933327,0.3244655132293701,False
23889,-0.037901557981967926,-0.038024015724658966,0.32465001940727234,False
23899,-0.037923358380794525,-0.03812515363097191,0.3248045742511749,False
23909,-0.03794335946440697,-0.03822316974401474,0.3249383270740509,False
23919,-0.03796210139989853,-0.03831804171204567,0.32503166794776917,False
23929,-0.039060328155756,-0.038842760026454926,0.3251187205314636,False
23939,-0.039056748151779175,-0.03916161507368088,0.3251860737800598,False
23949,-0.03910817205905914,-0.03926916420459747,0.3252415955066681,False
23959,-0.03897636756300926,-0.03982163965702057,0.32528412342071533,False
23969,-0.039020512253046036,-0.03993915766477585,0.32439079880714417,False
23979,-0.039064403623342514,-0.040053434669971466,0.324377179145813,False
23989,-0.03875229135155678,-0.04011226072907448,0.32436802983283997,False
23999,-0.038781698793172836,-0.04021940380334854,0.32435497641563416,False
24009,-0.03954266011714935,-0.04010963439941406,0.32458946108818054,False
24019,-0.03928094357252121,-0.040400177240371704,0.3247005343437195,False
24029,-0.03953056409955025,-0.04049033299088478,0.32469603419303894,False
24039,-0.03924155980348587,-0.040541451424360275,0.3247118592262268,False
24049,-0.03927164897322655,-0.04062961786985397,0.3247299790382385,False
24059,-0.0394182913005352,-0.0410640612244606,0.32481738924980164,False
24069,-0.03944709524512291,-0.04115691035985947,0.3248131275177002,False
24079,-0.04002108797430992,-0.0421634167432785,0.3248045742511749,False
24089,-0.04006306827068329,-0.04227937385439873,0.3247891366481781,False
24099,-0.040103405714035034,-0.042391955852508545,0.32477080821990967,False
24109,-0.04014287516474724,-0.04250248149037361,0.32411766052246094,False
24119,-0.03971307724714279,-0.0394083634018898,0.3240688145160675,False
24129,-0.03948584571480751,-0.038822151720523834,0.3240129351615906,False
24139,-0.03982694447040558,-0.038538701832294464,0.3239600658416748,False
24149,-0.039840683341026306,-0.03969785198569298,0.3231790363788605,False
24159,-0.03992391377687454,-0.039221350103616714,0.32311078906059265,False
24169,-0.03970421105623245,-0.039131633937358856,0.32305899262428284,False
24179,-0.039768967777490616,-0.03981833904981613,0.32303234934806824,False
24189,-0.03977971896529198,-0.039496272802352905,0.3236403465270996,False
24199,-0.03977449983358383,-0.03945259749889374,0.3236740231513977,False
24209,-0.0397145114839077,-0.039533887058496475,0.32372424006462097,False
24219,-0.03989996761083603,-0.03945309668779373,0.3237839639186859,False
24229,-0.03992445766925812,-0.03918103873729706,0.3237564265727997,False
24239,-0.03994973003864288,-0.03885811194777489,0.32383590936660767,False
24249,-0.03997523710131645,-0.03848487138748169,0.32393619418144226,False
24259,-0.040000658482313156,-0.038061827421188354,0.324042946100235,False
24269,-0.04002586379647255,-0.03758905827999115,0.32414257526397705,False
24279,-0.04241931810975075,-0.03613725304603577,0.3243599236011505,False
24289,-0.042516931891441345,-0.03552703559398651,0.32448235154151917,False
24299,-0.0426349975168705,-0.03572017326951027,0.32463473081588745,False
24309,-0.042736560106277466,-0.035022132098674774,0.3247869908809662,False
24319,-0.04284029081463814,-0.034277405589818954,0.3247428238391876,False
24329,-0.04149126261472702,-0.036157380789518356,0.32495924830436707,False
24339,-0.0414179265499115,-0.035471443086862564,0.3251585364341736,False
24349,-0.0415852926671505,-0.03475053608417511,0.32533740997314453,False
24359,-0.04157475754618645,-0.0338447168469429,0.3239704966545105,False
24369,-0.04158927500247955,-0.03303742781281471,0.3240165114402771,False
24379,-0.04194677993655205,-0.032221924513578415,0.3240729868412018,False
24389,-0.0420595146715641,-0.0310044027864933,0.3241201639175415,False
24399,-0.04186156019568443,-0.02944880910217762,0.32414868474006653,False
24409,-0.04191748425364494,-0.02825690060853958,0.3243212401866913,False
24419,-0.04238973185420036,-0.02898458018898964,0.32438746094703674,False
24429,-0.04247765615582466,-0.02773701399564743,0.32442519068717957,False
24439,-0.04253450781106949,-0.026523135602474213,0.324468195438385,False
24449,-0.042542342096567154,-0.025300608947873116,0.3245416581630707,False
24459,-0.04250375181436539,-0.02412167750298977,0.324592649936676,False
24469,-0.04258449003100395,-0.022285163402557373,0.32462090253829956,False
24479,-0.04256000369787216,-0.02135598473250866,0.32465988397598267,False
24489,-0.042557939887046814,-0.018930800259113312,0.32544267177581787,False
24499,-0.04255439341068268,-0.017832012847065926,0.3258761763572693,False
24509,-0.042581818997859955,-0.01642801985144615,0.325971782207489,False
24519,-0.0425906740128994,-0.015017283149063587,0.3260504901409149,False
24529,-0.04265463352203369,-0.01290567871183157,0.32611921429634094,False
24539,-0.042750731110572815,-0.011559044010937214,0.3260629177093506,False
24549,-0.04284141957759857,-0.009809537790715694,0.32616719603538513,False
24559,-0.042991846799850464,-0.007306485436856747,0.3262869417667389,False
24569,-0.04255107417702675,-0.006729279179126024,0.3264283835887909,False
24579,-0.04254090413451195,-0.004965168423950672,0.3259539008140564,False
24589,-0.04260440170764923,-0.003143835812807083,0.32601645588874817,False
24599,-0.04263460263609886,-0.0008880377863533795,0.32608795166015625,False
24609,-0.042612332850694656,0.0006139969336800277,0.3261723518371582,False
